caption_index,image_id,caption
2471,1461329041_c623b06e5b,two women in summer wear ride beach cruiser tricycles on the concrete near the beach .
2472,1461329041_c623b06e5b,two women on low riding three-wheeled vehicles with baskets .
2473,1461329041_c623b06e5b,two women ride their three wheelers .
2474,1461329041_c623b06e5b,two women riding tricycles .
2475,1461653394_8ab96aae63,a large white dog growling at a large black dog .
2476,1461653394_8ab96aae63,a white and black dog wrestle together .
2477,1461653394_8ab96aae63,a white dog bites at a black dog .
2478,1461653394_8ab96aae63,a white dog snarls at a black dog in front of a set of steps .
2479,1461653394_8ab96aae63,the black dog and the white dog seem to be getting ready to fight .
2480,1461667284_041c8a2475,a guitarist plays while people play with hula-hoops in the background .
2481,1461667284_041c8a2475,"a guitarist sits playing before microphones , while a man and a boy dance and a woman stands by ."
2482,1461667284_041c8a2475,a man in a white hat plays guitar on a stage .
2483,1461667284_041c8a2475,a man plays guitar on a stage while another woman smiles
2484,1461667284_041c8a2475,four people performing music outdoors .
2485,1463638541_c02cfa04dc,a girl climbing a rope wall .
2486,1463638541_c02cfa04dc,a girl in a harness on a rope climbing wall .
2487,1463638541_c02cfa04dc,a girl is climbing up a rope ladder with a harness .
2488,1463638541_c02cfa04dc,a person is climbing and has nearly reached the sign at the top
2489,1463638541_c02cfa04dc,a young girl suspended by rope next to a mesh .
2490,1463732130_a754441289,a girl in a white shirt jumps on a trampoline .
2491,1463732130_a754441289,a young girl bouncing on a trampoline .
2492,1463732130_a754441289,a young girl jumping on an enclosed trampoline
2493,1463732130_a754441289,the girl in blue jeans and white shirt is balancing on one leg .
2494,1463732130_a754441289,we cannot see the face of the girl with the white t-shirt and blue jeans .
2495,1463732807_0cdf4f22c7,a boy on a playground swing strikes a medatative pose .
2496,1463732807_0cdf4f22c7,a boy on a swing wearing a green shirt is making hand gestures .
2497,1463732807_0cdf4f22c7,a young boy makes a meditational pose on a swing .
2498,1463732807_0cdf4f22c7,boy in green shirt sitting in swing with eyes closed and making gesture with hands .
2499,1463732807_0cdf4f22c7,boy posing for camera
2500,1464120327_d90279ca3a,a little boy presses his face a window .
2501,1464120327_d90279ca3a,a little boy puts his face up to the uniquely-shaped window .
2502,1464120327_d90279ca3a,a little boy stands up next to a window and cries .
2503,1464120327_d90279ca3a,a young boy in a blue shirt presses against the glass for a better look at desserts .
2504,1464120327_d90279ca3a,little boy peering into a glass display case .
2505,1465666502_de289b3b9c,a black dog is swimming in green water with something in its mouth .
2506,1465666502_de289b3b9c,a black dog playing in a river .
2507,1465666502_de289b3b9c,a black dog wearing a red collar is dragging a rope though a river .
2508,1465666502_de289b3b9c,a black dog with a red collar retrieving a stick from deep water .
2509,1465666502_de289b3b9c,the black dog emerges from the water having collected an object in his teeth .
2510,146577645_91b570c0d0,a kayaker goes through the waves holding his paddle .
2511,146577645_91b570c0d0,a man paddles down the rapids in a kayak .
2512,146577645_91b570c0d0,a man with a red helmet kayaking .
2513,146577645_91b570c0d0,a person maneuvers rapids while riding a watercraft .
2514,146577645_91b570c0d0,man kayaking through rough waters .
2515,146577646_9e64b8c2dc,a kayaker is battling waves in a purple boat while wearing rain gear .
2516,146577646_9e64b8c2dc,a man is paddling in whitewater rapids .
2517,146577646_9e64b8c2dc,a man kayaks in rough water .
2518,146577646_9e64b8c2dc,man in a kayak swimming in rough waters .
2519,146577646_9e64b8c2dc,person kayaking in white water .
2520,1466307485_5e6743332e,a group of people pull a jeep stuck on a rock .
2521,1466307485_5e6743332e,a man in an orange vest leans over a pickup truck .
2522,1466307485_5e6743332e,a man in an orange vest trying to pull a vehicle which is attached to another vehicle out of a rocky area .
2523,1466307485_5e6743332e,a person in a safety vest pushing a truck .
2524,1466307485_5e6743332e,the white truck is stuck on the large rocks .
2525,1466307489_cb8a74de09,men in helmets and orange vests pulling a jeep out of a ditch
2526,1466307489_cb8a74de09,men in orange safety vests pulling vehicle out of a ditch .
2527,1466307489_cb8a74de09,men in orange vests try to free a vehicle stuck beside a road .
2528,1466307489_cb8a74de09,three man in hi viz jackets are pulling attempting to pull a trapped four wheel drive car from a ditch .
2529,1466307489_cb8a74de09,three men in orange vests are pulling a jeep out of a ravine while another man sits inside .
2530,1466479163_439db855af,a brown dog runs through the grass holding something in its mouth .
2531,1466479163_439db855af,a brown dog runs with a toy in its mouth .
2532,1466479163_439db855af,"a small dog runs in a field , with a toy in its mouth ."
2533,1466479163_439db855af,chocolate brown dog running on grass with something in its mouth .
2534,1466479163_439db855af,the dog is running with food in his mouth .
2535,1467533293_a2656cc000,the two girls are playing on a yellow and red jungle gym .
2536,1467533293_a2656cc000,two girls play at a park .
2537,1467533293_a2656cc000,"two little girls , both dressed in pink , play on the jungle gym ."
2538,1467533293_a2656cc000,two little girls in pink are in a playground .
2539,1467533293_a2656cc000,two young girls wearing pink playing on a playground
2540,1468103286_96a6e07029,a baseball batter raising his arm .
2541,1468103286_96a6e07029,a baseball player from new york waiting to bat during a game .
2542,1468103286_96a6e07029,a baseball player in a yankees uniform is holding a bat in one hand
2543,1468103286_96a6e07029,a new york yankee holds up a bat .
2544,1468103286_96a6e07029,new york yankee warming up .
2545,1468389504_c724bdcad0,two girls in pink are playing on yellow playground bars .
2546,1468389504_c724bdcad0,two girls on a jungle gym .
2547,1468389504_c724bdcad0,two little girls in pink outfits play on a yellow and red playground .
2548,1468389504_c724bdcad0,two young girls on a playground .
2549,1468389504_c724bdcad0,two young girls wearing pink outfits playing on yellow monkey bars .
2550,1468429623_f001988691,"a black dog is jumping up , biting a man 's padded arm ."
2551,1468429623_f001988691,a dog leaps on a man .
2552,1468429623_f001988691,a man training a dog to attack his padded left arm .
2553,1468429623_f001988691,a man walks while a black dog is trying to bite something on the man 's arm .
2554,1468429623_f001988691,the man is wearing safety gear while he is training the black dog .
2555,1468962616_5803b4397f,a boy in a pool squirts a bright green water gun .
2556,1468962616_5803b4397f,a child plays with a water gun in a pool .
2557,1468962616_5803b4397f,a child wearing yellow goggles uses a squirt gun .
2558,1468962616_5803b4397f,a little boy is squirting a yellow water pistol in the swimming pool .
2559,1468962616_5803b4397f,a young boy in a pool playing with a green water gun
2560,1469000260_5d473c8283,a big tan dog lays on the ground looking to the side .
2561,1469000260_5d473c8283,a large dog sits in the grass .
2562,1469000260_5d473c8283,a large tan dog sits on the edge of the woods .
2563,1469000260_5d473c8283,brown dog laying on gravel with grass and trees in background .
2564,1469000260_5d473c8283,the large brown dog is sitting on the path next to a tree .
2565,1469358746_2a879abaf3,a man and his dog in the mountains .
2566,1469358746_2a879abaf3,a man and his dog on the top of a mountain .
2567,1469358746_2a879abaf3,a man holding a camera is sitting on a mountain with a black dog .
2568,1469358746_2a879abaf3,a man poses with his black dog at the top of a mountain .
2569,1469358746_2a879abaf3,a man with a dog .
2570,1470061031_4cb59c12a8,two brownish dogs are fighting .
2571,1470061031_4cb59c12a8,two dogs are fighting on brick pavement .
2572,1470061031_4cb59c12a8,two dogs playing with each other
2573,1470061031_4cb59c12a8,two light golden colored dogs playfully wrestle together on the brick area .
2574,1470061031_4cb59c12a8,two pale brown dogs tussling on paved ground .
2575,1470132731_fa416b7504,a black dog is running in the water .
2576,1470132731_fa416b7504,a black dog running into the water .
2577,1470132731_fa416b7504,a black dog running through water .
2578,1470132731_fa416b7504,a black dog runs through the water .
2579,1470132731_fa416b7504,a black dog splashes through water .
2580,1470536919_1f3fd6c65a,a little black dog is running beside a large brown and white dog with a large rope in its mouth .
2581,1470536919_1f3fd6c65a,a small black dog is running alongside a bigger tri-colored dog that is carrying a rope toy in its mouth .
2582,1470536919_1f3fd6c65a,a small dog and a large dog with a rope in its mouth .
2583,1470536919_1f3fd6c65a,two dogs running down a dirt road .
2584,1470536919_1f3fd6c65a,the large dog is holding a rope in its mouth and the little dog is walking beside it .
2585,1472053993_bed67a3ba7,"a downhill skier with a backpack , on a background of mountains and wispy clouds ."
2586,1472053993_bed67a3ba7,a man in orange is skiing down a snow-covered hill .
2587,1472053993_bed67a3ba7,a skier in a red jacket and yellow backpack skis down a snow slope .
2588,1472053993_bed67a3ba7,a skier going down the snowy hill .
2589,1472053993_bed67a3ba7,person with two ski poles skiing down a snowy hill .
2590,1472230829_803818a383,"a group of people in a boat , white water rafting ."
2591,1472230829_803818a383,a group of seven people are rafting in the rapids in a green boat .
2592,1472230829_803818a383,rafting boat on river .
2593,1472230829_803818a383,seven people are riding a green raft in a white water river .
2594,1472230829_803818a383,seven rafters are paddling and riding the rapids in a green raft .
2595,1472249944_d887c3aeda,a girl squats on a rock while another stands by her .
2596,1472249944_d887c3aeda,a woman in an orange coat and jeans is squatting on a rock wall while a blonde woman in a red jacket stands next to her on the wall checking her electronic device
2597,1472249944_d887c3aeda,a woman in a red jacket standing on a rock next to a woman crouching on a rock .
2598,1472249944_d887c3aeda,many people are walking through a park with a lot of trees .
2599,1472249944_d887c3aeda,two women are on a rock wall while others walk along a path .
2600,1472653060_7427d2865a,a man cutting up some food on a yellow board .
2601,1472653060_7427d2865a,a man is cutting up food to put in bowls of food at a food court .
2602,1472653060_7427d2865a,"asian man is preparing breaded shimp with diners visible at a counter behind him , at a food court in a shopping mall ."
2603,1472653060_7427d2865a,a young man in a black and red t-shirt preparing food on a yellow cutting board .
2604,1472653060_7427d2865a,a young man preparing food with diners in the background
2605,1472882567_33dc14c8b6,a group of skiers going up a mountain
2606,1472882567_33dc14c8b6,four cross-country skiers climb uphill .
2607,1472882567_33dc14c8b6,four people climbing a hill in the snow .
2608,1472882567_33dc14c8b6,four skiers walking up a snow covered hill .
2609,1472882567_33dc14c8b6,four skiers climbing snow drapped mountain .
2610,1473080948_bae2925dc8,a kayaker wearing a blue wetsuit and black helmet paddles his yellow kayak in murky rolling rapids .
2611,1473080948_bae2925dc8,a man kayaking through rapids .
2612,1473080948_bae2925dc8,a man wearing a life jacket and helmet is water rafting down a river .
